1182743585,16735.66,106118.94,7520.88,407928.69
1186406128,17348.53,107362.37,7140.87,395066.00
1190068851,17007.93,108893.52,7559.24,394651.28
1193731379,16273.51,110561.93,7583.79,375371.75
1197393651,16277.52,111103.87,7590.63,381393.47
1201056338,15045.30,110725.74,7666.28,376254.06
1204718222,15875.79,112988.95,7661.44,372906.03
1208378252,14585.63,111102.57,7812.86,385778.88
1212038936,15825.75,107881.05,7453.14,379779.81
1215699201,15345.54,107635.93,8098.93,370238.94
1219360301,15749.87,106941.64,7912.11,364126.25
1223020274,15793.77,106991.55,7877.65,358350.00
1226681734,15724.85,108563.43,7628.04,369769.59
1230341020,16235.51,108167.95,8231.70,382741.22
1234002950,15003.29,109344.47,7792.09,367627.81
1237665937,16692.59,106669.61,7789.25,369632.56
1241327907,16245.54,108064.34,8294.72,374022.00
1244990226,15076.11,108770.79,7867.85,358610.47
1248652082,15241.80,109726.49,7820.65,370898.91
1252311956,15045.30,108055.95,7859.00,384207.09
1255973752,15796.84,104931.45,7319.54,382177.56
1259636499,15600.10,103044.23,7009.28,383126.53
1263298382,13536.45,103975.75,7507.19,370295.59
1266961434,15899.75,104349.27,6790.47,379479.81
1270623415,14225.08,106371.62,7015.18,382471.44
1274287131,13894.64,105265.44,6655.11,360540.19
1277950649,14817.88,106003.88,7492.44,378654.41
1281609697,13224.30,108030.94,7245.78,373823.72
1285271888,13655.77,106357.34,7862.90,385664.97
1288934310,15946.60,106021.58,8255.30,387011.66
1292596189,96682280.00,97251672.00,100135160.00,1482106.00
1296259109,87570648.00,94096712.00,90555584.00,1469839.80
1299920971,77769552.00,79299128.00,83253480.00,1432749.80
1303580983,73210720.00,76605080.00,81874912.00,1436499.60
1307242411,61538024.00,68145504.00,68682824.00,1360998.10
1310905139,69190120.00,72309032.00,77653200.00,1400982.40
1314567822,74975976.00,78976280.00,81295584.00,1418358.00
1318230334,71923416.00,74844448.00,75370488.00,1339234.90
1321892820,78630976.00,80018400.00,82153000.00,1318407.60
1325555629,79089784.00,79427248.00,82228320.00,1365799.40
1329217544,81624320.00,81308632.00,84794072.00,1415675.30
1332880417,84439688.00,89622248.00,87779664.00,1451933.50
1336538336,85137120.00,84707672.00,87008360.00,1439369.10
1340201966,83281512.00,87655352.00,91593304.00,1511679.60
1343860661,89645992.00,90382336.00,90979752.00,1488009.50
1347523186,82017376.00,87733384.00,89339200.00,1451150.50
1351184927,88858384.00,97194064.00,96748488.00,1453671.90
1354847506,103484530.00,108309120.00,119120410.00,1517396.30
1358509337,191113740.00,204235140.00,227111570.00,1569083.30
1362172016,116405170.00,121607020.00,130812580.00,1378958.00
1365832776,104046900.00,112461240.00,111978500.00,1514290.30
1369495128,89001696.00,91129928.00,92637928.00,1468907.60
